PublicAddress,ControlNbr,CCN,Precinct,ReportedDate,BeginDate,Time,Offense,Description,UCRCode,EnteredDate,GBSID,Lat,Long,X,Y,Neighborhood,LastChanged,LastUpdateDate,ESRI_OID,x2,y2
0023XX Penn AV N,3440063,MP 2015 278642,04,7/27/2015 12:30:00 AM,7/26/2015 8:50:00 PM,20:50:00,ROBPER,Robbery Of Person,04,7/27/2015 12:30:30 AM,15211,45.00312954,-93.3082031,-10387021.6556,5622014.1817,WILLARD - HAY,7/27/2015 1:29:00 PM,3/3/2017 1:40:06 PM,10762,-10387021.6556,5622014.18170001
0032XX Upton AV N,3440064,MP 2015 278875,04,7/27/2015 12:40:00 AM,7/24/2015 10:00:00 AM,10:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 12:31:15 AM,10207,45.01415816,-93.31461239,-10387735.1348,5623750.674,CLEVELAND,9/4/2015 6:58:50 AM,3/3/2017 1:40:06 PM,10763,-10387735.1348,5623750.67400001
0033XX Morgan AV N,3440066,MP 2015 278888,04,7/27/2015 12:44:00 AM,7/27/2015 12:07:00 AM,00:07:00,MURDR,Murder (general),01,7/27/2015 12:44:28 AM,22809,45.01592402,-93.30444726,-10386603.558,5624028.7463,FOLWELL,11/23/2015 3:55:00 PM,3/3/2017 1:40:06 PM,10764,-10386603.558,5624028.74629999
37 ST W / Lyndale AV S,3440082,MP 2015 278940,05,7/27/2015 1:49:00 AM,7/27/2015 12:00:00 AM,00:00:00,ROBPER,Robbery Of Person,04,7/27/2015 1:48:58 AM,,44.93588,-93.28823,-10384797.82,5611432.609,EAST HARRIET,7/27/2015 4:13:06 AM,3/3/2017 1:40:06 PM,10765,-10384797.82,5611432.60899999
0040XX Russell AV N,3440086,MP 2015 278744,04,7/27/2015 2:19:00 AM,7/22/2015 1:00:00 AM,01:00:00,CSCR,Crim Sex Cond-rape,03,7/27/2015 2:18:17 AM,10531,45.0286109,-93.31098148,-10387330.9433,5626026.812,VICTORY,2/1/2016 11:49:06 AM,3/3/2017 1:40:06 PM,10766,-10387330.9433,5626026.812
0039XX Lyndale AV N,3440087,MP 2015 278894,04,7/27/2015 2:28:00 AM,7/26/2015 11:50:00 PM,23:50:00,DASLT2,2nd Deg Domes Aslt,05,7/27/2015 2:21:58 AM,22760,45.02664866,-93.28807926,-10384781.4803,5625717.7483,WEBBER - CAMDEN,7/27/2015 5:54:23 AM,3/3/2017 1:40:06 PM,10767,-10384781.4803,5625717.7483
5 ST S / Nicollet Mall  ,3440090,MP 2015 278988,01,7/27/2015 2:31:00 AM,7/27/2015 2:00:00 AM,02:00:00,ROBPER,Robbery Of Person,04,7/27/2015 2:30:12 AM,,44.97879,-93.27066,-10382842.3,5618183.383,DOWNTOWN WEST,7/28/2015 5:31:42 AM,3/3/2017 1:40:06 PM,10768,-10382842.3,5618183.38300001
0045XX Thomas AV N,3440106,MP 2015 279065,04,7/27/2015 6:00:00 AM,7/26/2015 12:00:00 PM,12:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 5:57:19 AM,18548,45.03809103,-93.31421562,-10387690.9671,5627520.1347,VICTORY,7/28/2015 2:17:38 AM,3/3/2017 1:40:06 PM,10769,-10387690.9671,5627520.1347
0036XX 43 ST E,3440107,MP 2015 279068,03,7/27/2015 6:10:00 AM,7/27/2015 5:33:00 AM,05:33:00,TFMV,Theft From Motr Vehc,07,7/27/2015 6:05:15 AM,12140,44.9251334,-93.21991017,-10377192.9324,5609742.9631,HIAWATHA,7/28/2015 6:08:51 AM,3/3/2017 1:40:06 PM,10770,-10377192.9324,5609742.9631
0004XX 31 AV N,3440109,MP 2015 279072,04,7/27/2015 7:00:00 AM,7/27/2015 6:22:00 AM,06:22:00,AUTOTH,Motor Vehicle Theft,08,7/27/2015 7:05:27 AM,19049,45.01197138,-93.28566379,-10384512.5915,5623406.3312,HAWTHORNE,7/28/2015 6:44:45 AM,3/3/2017 1:40:06 PM,10771,-10384512.5915,5623406.3312
0008XX 3 ST S,3440114,MP 2015 279087,01,7/27/2015 8:14:00 AM,7/24/2015 6:00:00 PM,18:00:00,THEFT,Other Theft,07,7/27/2015 8:13:11 AM,20015,44.97584189,-93.25741327,-10381367.7577,5617719.0875,DOWNTOWN EAST,7/28/2015 10:10:45 AM,3/3/2017 1:40:06 PM,10772,-10381367.7577,5617719.08750001
25 ST E / Portland AV S,3440115,MP 2015 279099,03,7/27/2015 8:20:00 AM,7/27/2015 7:35:00 AM,07:35:00,ROBPER,Robbery Of Person,04,7/27/2015 8:20:55 AM,,44.95732,-93.26767,-10382509.11,5614804.676,PHILLIPS WEST,7/28/2015 5:32:43 AM,3/3/2017 1:40:06 PM,10773,-10382509.11,5614804.676
0036XX Bloomington AV S,3440120,MP 2015 279094,03,7/27/2015 7:44:00 AM,7/26/2015 10:30:00 PM,22:30:00,BURGD,Burglary Of Dwelling,06,7/27/2015 8:25:48 AM,12286,44.93683732,-93.25240978,-10380810.7724,5611583.2896,POWDERHORN PARK,7/28/2015 6:09:38 AM,3/3/2017 1:40:06 PM,10774,-10380810.7724,5611583.2896
0035XX 28 ST E,3440122,MP 2015 279106,03,7/27/2015 7:57:00 AM,7/27/2015 7:55:00 AM,07:55:00,THEFT,Other Theft,07,7/27/2015 8:44:15 AM,11241,44.95197022,-93.22102346,-10377316.863,5613963.3472,LONGFELLOW,9/1/2015 10:01:33 AM,3/3/2017 1:40:06 PM,10775,-10377316.863,5613963.34720001
0006XX Broadway ST NE,3440126,MP 2015 279137,02,7/27/2015 9:00:00 AM,7/23/2015 2:26:00 PM,14:26:00,SHOPLF,Shoplifting,07,7/27/2015 9:00:59 AM,16313,44.99870992,-93.25562331,-10381168.501,5621318.3924,LOGAN PARK,2/15/2016 8:15:52 AM,3/3/2017 1:40:06 PM,10776,-10381168.501,5621318.39239999
0002XX 49 ST W,3440128,MP 2015 271184,05,7/27/2015 9:00:00 AM,6/15/2015 8:00:00 AM,08:00:00,THEFT,Other Theft,07,7/27/2015 9:08:25 AM,12396,44.91417888,-93.28187353,-10384090.6619,5608020.8107,TANGLETOWN,7/28/2015 9:31:52 AM,3/3/2017 1:40:06 PM,10777,-10384090.6619,5608020.8107
0006XX Broadway ST NE,3440130,MP 2015 279113,02,7/27/2015 9:20:00 AM,7/23/2015 1:00:00 PM,13:00:00,SHOPLF,Shoplifting,07,7/27/2015 9:20:57 AM,16313,44.99870992,-93.25562331,-10381168.501,5621318.3924,LOGAN PARK,2/15/2016 8:15:49 AM,3/3/2017 1:40:06 PM,10778,-10381168.501,5621318.39239999
0013XX 33 AV N,3440132,MP 2015 279124,04,7/27/2015 10:40:00 AM,7/26/2015 8:24:00 AM,08:24:00,BURGD,Burglary Of Dwelling,06,7/27/2015 9:33:12 AM,10384,45.0149591,-93.2962198,-10385687.6813,5623876.7971,FOLWELL,7/28/2015 6:46:48 AM,3/3/2017 1:40:06 PM,10779,-10385687.6813,5623876.7971
0053XX Hampshire DR ,3440134,MP 2015 279109,03,7/27/2015 8:40:00 AM,6/8/2015 8:01:00 AM,08:01:00,BURGD,Burglary Of Dwelling,06,7/27/2015 9:40:07 AM,20091,44.90620726,-93.2698636,-10382753.7228,5606767.8051,PAGE,7/28/2015 5:10:32 AM,3/3/2017 1:40:06 PM,10780,-10382753.7228,5606767.80510001
0042XX 40 AV S,3440135,MP 2015 996287,03,7/27/2015 9:44:07 AM,7/26/2015 4:00:00 PM,16:00:00,BIKETF,Bike Theft,07,7/27/2015 9:44:07 AM,12114,44.92607624,-93.21530991,-10376680.8334,5609891.2017,HIAWATHA,7/28/2015 6:04:07 AM,3/3/2017 1:40:06 PM,10781,-10376680.8334,5609891.2017
0040XX Upton AV S,3440136,MP 2015 996286,05,7/27/2015 9:52:52 AM,7/25/2015 10:00:00 PM,22:00:00,TFMV,Theft From Motr Vehc,07,7/27/2015 9:52:52 AM,13113,44.92959289,-93.31461551,-10387735.4823,5610444.1296,LINDEN HILLS,8/3/2015 12:48:30 PM,3/3/2017 1:40:06 PM,10782,-10387735.4823,5610444.12960001
0007XX 2 ST S,3440139,MP 2015 996285,01,7/27/2015 10:13:43 AM,7/26/2015 3:30:00 PM,15:30:00,THEFT,Other Theft,07,7/27/2015 10:13:43 AM,25147,44.97841485,-93.25710282,-10381333.1993,5618123.9861,DOWNTOWN EAST,7/28/2015 10:12:55 AM,3/3/2017 1:40:06 PM,10783,-10381333.1993,5618123.98610001
0007XX Broadway AV W,3440148,MP 2015 279167,04,7/27/2015 10:40:00 AM,7/27/2015 9:00:00 AM,09:00:00,THEFT,Other Theft,07,7/27/2015 10:41:20 AM,17562,44.99913768,-93.28875577,-10384856.7885,5621385.7319,NEAR - NORTH,7/28/2015 5:18:13 AM,3/3/2017 1:40:06 PM,10784,-10384856.7885,5621385.7319
5 ST N / 2 AV N,3440154,MP 2015 996283,01,7/27/2015 10:58:48 AM,7/25/2015 11:55:00 PM,23:55:00,THEFT,Other Theft,07,7/27/2015 10:58:48 AM,,44.98122,-93.2748,-10383303.37,5618565.834,DOWNTOWN WEST,7/28/2015 10:12:50 AM,3/3/2017 1:40:06 PM,10785,-10383303.37,5618565.83400001
0007XX Nicollet Mall  ,3440157,MP 2015 279221,01,7/27/2015 11:15:00 AM,7/27/2015 10:28:00 AM,10:28:00,THEFT,Other Theft,07,7/27/2015 11:16:48 AM,21934,44.97641969,-93.27268029,-10383067.275,5617810.0129,DOWNTOWN WEST,7/28/2015 10:11:00 AM,3/3/2017 1:40:06 PM,10786,-10383067.275,5617810.01290001
0031XX Harriet AV S,3440158,MP 2015 996282,05,7/27/2015 11:20:16 AM,7/25/2015 10:00:00 PM,22:00:00,TFMV,Theft From Motr Vehc,07,7/27/2015 11:20:16 AM,21894,44.94567022,-93.28557069,-10384502.228,5612972.4259,LYNDALE,8/3/2015 12:48:25 PM,3/3/2017 1:40:06 PM,10787,-10384502.228,5612972.42590001
0007XX University AV SE,3440159,MP 2015 996281,02,7/27/2015 11:21:14 AM,7/2/2015 12:00:00 AM,00:00:00,THFTSW,Theft By Swindle,07,7/27/2015 11:21:14 AM,17978,44.98309944,-93.24557297,-10380049.7015,5618861.2305,MARCY HOLMES,7/27/2015 1:14:49 PM,3/3/2017 1:40:06 PM,10788,-10380049.7015,5618861.2305
0021XX Fremont AV N,3440163,MP 2015 996280,04,7/27/2015 11:34:11 AM,7/18/2015 12:00:00 AM,00:00:00,THEFT,Other Theft,07,7/27/2015 11:34:11 AM,22445,45.00088313,-93.29563918,-10385623.0463,5621660.5174,JORDAN,7/28/2015 6:57:52 AM,3/3/2017 1:40:06 PM,10789,-10385623.0463,5621660.51739999
0042XX Dupont AV N,3440164,MP 2015 279290,04,7/27/2015 11:45:00 AM,7/23/2015 8:00:00 AM,08:00:00,THEFT,Other Theft,07,7/27/2015 11:45:15 AM,18726,45.032503,-93.29322627,-10385354.4432,5626639.87,WEBBER - CAMDEN,7/30/2015 9:10:09 AM,3/3/2017 1:40:06 PM,10790,-10385354.4432,5626639.87000001
0009XX 24 ST E,3440165,MP 2015 279164,03,7/27/2015 11:57:00 AM,7/24/2015 8:45:00 PM,20:45:00,ROBPAG,Robbery Per Agg,04,7/27/2015 11:55:40 AM,16434,44.95912104,-93.26055709,-10381717.7267,5615088.2245,VENTURA VILLAGE,7/27/2015 2:29:33 PM,3/3/2017 1:40:06 PM,10791,-10381717.7267,5615088.2245
Oak Grove ST  / Spruce PL ,3440166,MP 2015 249944,01,7/27/2015 12:00:00 PM,7/27/2015 9:15:00 AM,09:15:00,TFMV,Theft From Motr Vehc,07,7/27/2015 11:57:58 AM,,44.9664,-93.28084,-10383975.55,5616233.113,LORING PARK,7/28/2015 10:05:23 AM,3/3/2017 1:40:06 PM,10792,-10383975.55,5616233.113
4 AV S / Lake ST E,3440167,MP 2015 279302,03,7/27/2015 11:30:00 AM,7/26/2015 8:20:00 PM,20:20:00,ROBPAG,Robbery Per Agg,04,7/27/2015 12:00:28 PM,,44.94835,-93.2703,-10382802.61,5613394.195,CENTRAL,7/28/2015 5:19:23 AM,3/3/2017 1:40:06 PM,10793,-10382802.61,5613394.195
4 ST SE / 14 AV SE,3440171,MP 2015 996279,02,7/27/2015 12:09:32 PM,7/26/2015 12:30:00 AM,00:30:00,TFMV,Theft From Motr Vehc,07,7/27/2015 12:09:32 PM,,44.98049,-93.23578,-10378959.52,5618450.456,MARCY HOLMES,7/29/2015 9:40:50 AM,3/3/2017 1:40:06 PM,10794,-10378959.52,5618450.456
0028XX 26 AV S,3440173,MP 2015 279308,03,7/27/2015 12:15:00 PM,7/27/2015 11:53:00 AM,11:53:00,SHOPLF,Shoplifting,07,7/27/2015 12:13:44 PM,19096,44.95108135,-93.2347243,-10378842.0334,5613823.5304,LONGFELLOW,7/28/2015 6:07:40 AM,3/3/2017 1:40:06 PM,10795,-10378842.0334,5613823.5304
29 AV S / Bryant AV S,3440174,MP 2015 279326,05,7/27/2015 12:20:00 PM,7/25/2015 8:00:00 PM,20:00:00,AUTOTH,Motor Vehicle Theft,08,7/27/2015 12:16:19 PM,,44.95004,-93.29063,-10385065.19,5613659.711,LOWRY HILL EAST,8/3/2015 12:18:57 PM,3/3/2017 1:40:06 PM,10796,-10385065.19,5613659.71100001
12 AV S / 25 ST E,3440176,MP 2015 996278,03,7/27/2015 12:31:00 PM,7/27/2015 5:30:00 AM,05:30:00,ROBPER,Robbery Of Person,04,7/27/2015 12:31:57 PM,,44.95734,-93.25751,-10381378.2,5614808.493,MIDTOWN PHILLIPS,8/3/2015 7:33:03 AM,3/3/2017 1:40:06 PM,10797,-10381378.2,5614808.493
0027XX Emerson AV N,3440178,MP 2015 279208,04,7/27/2015 12:40:00 PM,7/26/2015 5:30:00 PM,17:30:00,BURGD,Burglary Of Dwelling,06,7/27/2015 12:38:36 PM,13990,45.00864826,-93.29431189,-10385475.294,5622883.0801,HAWTHORNE,7/28/2015 6:47:14 AM,3/3/2017 1:40:06 PM,10798,-10385475.294,5622883.0801
0039XX 16 AV S,3440179,MP 2015 279207,03,7/27/2015 12:45:00 PM,7/27/2015 12:01:00 AM,00:01:00,BURGD,Burglary Of Dwelling,06,7/27/2015 12:46:48 PM,19231,44.93138123,-93.25113001,-10380668.3089,5610725.3261,BANCROFT,7/28/2015 7:27:45 AM,3/3/2017 1:40:06 PM,10799,-10380668.3089,5610725.32610001
0005XX 1 AV N,3440180,MP 2015 996277,01,7/27/2015 12:47:05 PM,7/25/2015 11:00:00 PM,23:00:00,THEFT,Other Theft,07,7/27/2015 12:47:05 PM,17104,44.97998625,-93.27428374,-10383245.7696,5618371.2806,DOWNTOWN WEST,7/28/2015 10:12:42 AM,3/3/2017 1:40:06 PM,10800,-10383245.7696,5618371.28059999
0028XX 17 AV S,3440191,MP 2015 996276,03,7/27/2015 1:35:18 PM,7/3/2015 11:00:00 PM,23:00:00,THEFT,Other Theft,07,7/27/2015 1:35:18 PM,21413,44.95101337,-93.24994104,-10380535.9533,5613812.8383,EAST PHILLIPS,7/28/2015 6:04:43 AM,3/3/2017 1:40:06 PM,10801,-10380535.9533,5613812.8383
0001XX 31 ST E,3440192,MP 2015 279389,05,7/27/2015 1:33:00 PM,7/26/2015 1:00:00 PM,13:00:00,THEFT,Other Theft,07,7/27/2015 1:36:03 PM,16284,44.94665027,-93.27601282,-10383438.2498,5613126.5703,LYNDALE,8/3/2015 12:19:27 PM,3/3/2017 1:40:06 PM,10802,-10383438.2498,5613126.5703
0025XX Lake ST E,3440193,MP 2015 279222,03,7/27/2015 1:42:00 PM,7/27/2015 10:32:00 AM,10:32:00,SHOPLF,Shoplifting,07,7/27/2015 1:42:01 PM,19097,44.94837171,-93.23514707,-10378889.0961,5613397.3273,LONGFELLOW,7/27/2015 2:44:41 PM,3/3/2017 1:40:06 PM,10803,-10378889.0961,5613397.3273
0050XX 31 AV S,3440196,MP 2015 279340,03,7/27/2015 1:50:00 PM,7/27/2015 12:27:00 PM,12:27:00,BURGD,Burglary Of Dwelling,06,7/27/2015 1:48:42 PM,12922,44.91125724,-93.2271477,-10377998.6104,5607561.5578,KEEWAYDIN,10/6/2015 8:47:07 AM,3/3/2017 1:40:06 PM,10804,-10377998.6104,5607561.55780001
0029XX Bryant AV N,3440200,MP 2015 996275,04,7/27/2015 2:09:19 PM,7/19/2015 12:00:00 AM,00:00:00,THEFT,Other Theft,07,7/27/2015 2:09:19 PM,21687,45.01042174,-93.29052921,-10385054.2077,5623162.3247,HAWTHORNE,7/29/2015 10:16:13 AM,3/3/2017 1:40:06 PM,10805,-10385054.2077,5623162.3247
Lake ST E / Minnehaha AV S,3440202,MP 2015 279292,03,7/27/2015 2:25:00 PM,7/24/2015 1:00:00 PM,13:00:00,CSCR,Crim Sex Cond-rape,03,7/27/2015 2:24:10 PM,,44.94837,-93.23428,-10378792.31,5613397.108,LONGFELLOW,7/28/2015 10:17:31 AM,3/3/2017 1:40:06 PM,10806,-10378792.31,5613397.10800001
22 ST E / Stevens AV S,3440207,MP 2015 270244,05,7/27/2015 2:45:00 PM,7/25/2015 10:30:00 PM,22:30:00,TFMV,Theft From Motr Vehc,07,7/27/2015 2:45:49 PM,,44.9609,-93.27529,-10383357.3,5615368.56,WHITTIER,7/28/2015 6:08:10 AM,3/3/2017 1:40:06 PM,10807,-10383357.3,5615368.56
0037XX Bryant AV N,3440212,MP 2015 279417,04,7/27/2015 3:01:00 PM,7/27/2015 8:45:00 AM,08:45:00,BURGD,Burglary Of Dwelling,06,7/27/2015 3:00:49 PM,10011,45.02304272,-93.29058037,-10385059.9024,5625149.8203,MCKINLEY,8/18/2015 10:42:55 AM,3/3/2017 1:40:06 PM,10808,-10385059.9024,5625149.82029999
0030XX 4 ST N,3440213,MP 2015 996271,04,7/27/2015 3:03:34 PM,7/26/2015 12:00:00 AM,00:00:00,THEFT,Other Theft,07,7/27/2015 3:03:34 PM,16409,45.01135149,-93.28489907,-10384427.463,5623308.7223,HAWTHORNE,7/28/2015 6:56:54 AM,3/3/2017 1:40:06 PM,10809,-10384427.463,5623308.72230001
0013XX Hennepin AV E,3440214,MP 2015 279370,02,7/27/2015 3:00:00 PM,11/25/2014 6:00:00 PM,18:00:00,BIKETF,Bike Theft,07,7/27/2015 3:07:39 PM,19673,44.99147193,-93.23267618,-10378614.038,5620179.016,COMO,7/28/2015 10:51:08 AM,3/3/2017 1:40:06 PM,10810,-10378614.038,5620179.016
0016XX Upton AV N,3440215,MP 2015 279478,04,7/27/2015 3:15:00 PM,7/20/2015 2:00:00 AM,02:00:00,CSCR,Crim Sex Cond-rape,03,7/27/2015 3:12:34 PM,14782,44.99608711,-93.31462014,-10387735.9979,5620905.5034,WILLARD - HAY,7/28/2015 9:52:03 AM,3/3/2017 1:40:06 PM,10811,-10387735.9979,5620905.50339999
0012XX 4 ST SE,3440217,MP 2015 279412,02,7/27/2015 3:20:00 PM,7/25/2015 6:00:00 PM,18:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 3:19:09 PM,16559,44.98132317,-93.2378487,-10379189.8397,5618581.68,MARCY HOLMES,7/28/2015 10:39:57 AM,3/3/2017 1:40:06 PM,10812,-10379189.8397,5618581.68000001
0006XX 1 AV N,3440221,MP 2015 996270,01,7/27/2015 3:23:24 PM,7/25/2015 11:00:00 PM,23:00:00,THEFT,Other Theft,07,7/27/2015 3:23:24 PM,17317,44.97916918,-93.27542606,-10383372.9329,5618242.6955,DOWNTOWN WEST,7/28/2015 10:12:37 AM,3/3/2017 1:40:06 PM,10813,-10383372.9329,5618242.6955
0015XX Portland AV S,3440222,MP 2015 996269,01,7/27/2015 3:24:42 PM,7/26/2015 12:00:00 AM,00:00:00,THEFT,Other Theft,07,7/27/2015 3:24:42 PM,19546,44.96761202,-93.26765766,-10382508.1582,5616424.102,ELLIOT PARK,7/28/2015 10:12:24 AM,3/3/2017 1:40:06 PM,10814,-10382508.1582,5616424.10199999
32 ST W / Calhoun PK W,3440223,MP 2015 279447,05,7/27/2015 3:30:00 PM,7/27/2015 2:25:00 PM,14:25:00,THEFT,Other Theft,07,7/27/2015 3:31:23 PM,,44.94494,-93.31946,-10388274.83,5612858.203,WEST CALHOUN,7/28/2015 10:26:15 AM,3/3/2017 1:40:06 PM,10815,-10388274.83,5612858.20300001
0013XX Buchanan ST NE,3440225,MP 2015 279442,02,7/27/2015 3:45:00 PM,7/27/2015 7:00:00 AM,07:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 3:36:50 PM,15873,45.00111646,-93.23971852,-10379397.9873,5621697.2517,NORTHEAST PARK,8/5/2015 11:35:35 AM,3/3/2017 1:40:06 PM,10816,-10379397.9873,5621697.2517
0016XX Girard AV N,3440237,MP 2015 279519,04,7/27/2015 4:15:00 PM,7/14/2015 4:03:00 PM,16:03:00,THEFT,Other Theft,07,7/27/2015 4:14:40 PM,16145,44.99578035,-93.2971718,-10385793.6572,5620857.2124,NEAR - NORTH,7/27/2015 8:25:22 PM,3/3/2017 1:40:06 PM,10817,-10385793.6572,5620857.2124
0010XX 2 AV S,3440238,MP 2015 996267,01,7/27/2015 4:20:58 PM,7/26/2015 6:00:00 PM,18:00:00,TFMV,Theft From Motr Vehc,07,7/27/2015 4:20:58 PM,20056,44.97231758,-93.27233484,-10383028.8198,5617164.5085,DOWNTOWN WEST,7/29/2015 11:26:56 AM,3/3/2017 1:40:06 PM,10818,-10383028.8198,5617164.50850001
0009XX 22 ST E,3440242,MP 2015 279559,03,7/27/2015 4:47:00 PM,7/26/2015 3:00:00 PM,15:00:00,AUTOTH,Motor Vehicle Theft,08,7/27/2015 4:46:38 PM,16430,44.96091597,-93.26037491,-10381697.4458,5615370.6021,VENTURA VILLAGE,7/28/2015 6:07:02 AM,3/3/2017 1:40:06 PM,10819,-10381697.4458,5615370.6021
0007XX Adams ST NE,3440245,MP 2015 279408,02,7/27/2015 5:00:00 PM,7/27/2015 1:53:00 PM,13:53:00,THEFT,Other Theft,07,7/27/2015 5:03:31 PM,15860,44.99832023,-93.25625926,-10381239.294,5621257.0446,ST. ANTHONY EAST,7/27/2015 9:00:19 PM,3/3/2017 1:40:06 PM,10820,-10381239.294,5621257.04460001
24 ST E / Chicago AV S,3440248,MP 2015 279538,03,7/27/2015 4:45:00 PM,7/27/2015 2:45:00 PM,14:45:00,ROBPAG,Robbery Per Agg,04,7/27/2015 5:12:34 PM,,44.95912,-93.26257,-10381942.17,5615087.795,VENTURA VILLAGE,7/28/2015 5:20:39 AM,3/3/2017 1:40:06 PM,10821,-10381942.17,5615087.79500001
0035XX 11 AV S,3440249,MP 2015 279541,03,7/27/2015 5:15:00 PM,7/27/2015 4:29:00 PM,16:29:00,DASTR,Domestic Assault/Strangulation,05,7/27/2015 5:13:38 PM,12293,44.93865277,-93.25875301,-10381516.8974,5611868.786,POWDERHORN PARK,7/27/2015 9:52:48 PM,3/3/2017 1:40:06 PM,10822,-10381516.8974,5611868.786
0004XX Thomas AV S,3440254,MP 2015 996266,04,7/27/2015 5:32:39 PM,7/26/2015 2:00:00 AM,02:00:00,THEFT,Other Theft,07,7/27/2015 5:32:39 PM,17693,44.97265431,-93.31345282,-10387606.0516,5617217.4936,BRYN - MAWR,7/28/2015 6:56:40 AM,3/3/2017 1:40:06 PM,10823,-10387606.0516,5617217.49360001
0038XX Nicollet AV S,3440255,MP 2015 279619,05,7/27/2015 5:48:00 PM,7/25/2015 10:00:00 AM,10:00:00,AUTOTH,Motor Vehicle Theft,08,7/27/2015 5:48:37 PM,12408,44.9332106,-93.27791176,-10383649.6393,5611012.9837,KING FIELD,8/3/2015 12:21:57 PM,3/3/2017 1:40:06 PM,10824,-10383649.6393,5611012.98370001
0005XX Malcolm AV SE,3440256,MP 2015 996265,02,7/27/2015 5:56:53 PM,7/23/2015 7:30:00 PM,19:30:00,THEFT,Other Theft,07,7/27/2015 5:56:53 PM,10323,44.97345258,-93.21112566,-10376215.045,5617343.1062,PROSPECT PARK - EAST RIVER ROAD,7/28/2015 10:28:02 AM,3/3/2017 1:40:06 PM,10825,-10376215.045,5617343.10620001
0006XX Nicollet AV S,3440262,MP 2015 265335,01,7/26/2015 6:05:00 PM,7/17/2015 5:18:00 PM,17:18:00,TBLDG,Theft From Building,07,7/27/2015 6:04:00 PM,21933,44.97736687,-93.2717965,-10382968.892,5617959.0665,DOWNTOWN WEST,7/28/2015 12:08:26 AM,3/3/2017 1:40:06 PM,10826,-10382968.892,5617959.0665
0024XX Portland AV S,3440265,MP 2015 279632,03,7/27/2015 6:20:00 PM,7/27/2015 10:00:00 AM,10:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 6:19:58 PM,20698,44.95823502,-93.26766409,-10382508.8742,5614948.8402,PHILLIPS WEST,7/28/2015 6:06:42 AM,3/3/2017 1:40:06 PM,10827,-10382508.8742,5614948.84020001
0032XX Holmes AV S,3440266,MP 2015 279580,05,7/27/2015 6:30:00 PM,7/8/2015 4:54:00 PM,16:54:00,BURGD,Burglary Of Dwelling,06,7/27/2015 6:20:36 PM,11738,44.94382049,-93.29959771,-10386063.7083,5612681.5033,ECCO,8/3/2015 12:21:40 PM,3/3/2017 1:40:06 PM,10828,-10386063.7083,5612681.50330001
0018XX Emerson AV N,3440268,MP 2015 279627,04,7/27/2015 6:30:00 PM,7/25/2015 5:26:00 PM,17:26:00,THEFT,Other Theft,07,7/27/2015 6:22:48 PM,17366,44.99828085,-93.29411491,-10385453.3653,5621250.8452,NEAR - NORTH,7/28/2015 6:55:18 AM,3/3/2017 1:40:06 PM,10829,-10385453.3653,5621250.84520001
0004XX Cedar Lake RD S,3440269,MP 2015 279557,04,7/27/2015 6:23:00 PM,7/27/2015 3:30:00 PM,15:30:00,THEFT,Other Theft,07,7/27/2015 6:23:01 PM,17839,44.97363818,-93.3085714,-10387062.655,5617372.3109,BRYN - MAWR,7/27/2015 8:32:18 PM,3/3/2017 1:40:06 PM,10830,-10387062.655,5617372.3109
0049XX Logan AV S,3440281,MP 2015 279747,05,7/27/2015 7:25:00 PM,7/23/2015 10:00:00 PM,22:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 7:25:54 PM,13909,44.91325478,-93.30358855,-10386507.9667,5607875.5486,LYNNHURST,8/3/2015 12:25:28 PM,3/3/2017 1:40:06 PM,10831,-10386507.9667,5607875.54860001
0042XX Penn AV N,3440283,MP 2015 279581,04,7/27/2015 7:34:00 PM,7/24/2015 12:00:00 PM,12:00:00,BURGD,Burglary Of Dwelling,06,7/27/2015 7:31:46 PM,18724,45.03235341,-93.30850511,-10387055.2756,5626616.3079,VICTORY,7/28/2015 6:54:00 AM,3/3/2017 1:40:06 PM,10832,-10387055.2756,5626616.30789999
0042XX Godfrey PK ,3440287,MP 2015 279560,03,7/27/2015 7:36:00 PM,7/27/2015 3:51:00 PM,15:51:00,TFMV,Theft From Motr Vehc,07,7/27/2015 7:35:31 PM,18139,44.91765509,-93.21011267,-10376102.279,5608567.2683,HIAWATHA,7/28/2015 1:41:00 PM,3/3/2017 1:40:06 PM,10833,-10376102.279,5608567.2683
0011XX Marquette AV S,3440288,MP 2015 279712,01,7/27/2015 7:40:00 PM,7/27/2015 8:00:00 AM,08:00:00,TFMV,Theft From Motr Vehc,07,7/27/2015 7:39:46 PM,17095,44.97191314,-93.2745023,-10383270.0996,5617100.8689,DOWNTOWN WEST,4/28/2016 1:57:26 PM,3/3/2017 1:40:06 PM,10834,-10383270.0996,5617100.8689
0021XX Elliot AV S,3440289,MP 2015 279518,03,7/27/2015 7:50:00 PM,7/24/2015 5:00:00 PM,17:00:00,BURGB,Burglary Of Business,06,7/27/2015 7:49:26 PM,16484,44.96136352,-93.26109707,-10381777.8363,5615441.0119,VENTURA VILLAGE,7/27/2015 10:43:11 PM,3/3/2017 1:40:06 PM,10835,-10381777.8363,5615441.0119
