PublicAddress,ControlNbr,CCN,Precinct,ReportedDate,BeginDate,Time,Offense,Description,UCRCode,EnteredDate,GBSID,Lat,Long,X,Y,Neighborhood,LastChanged,LastUpdateDate,OBJECTID,x2,y2
0019XX Plymouth AV N,3753506,MP 2018 115170,04,4/14/2018 7:45:00 AM,4/12/2018 2:47:00 PM,14:47:00,AUTOTH,Motor Vehicle Theft,08,4/14/2018 7:44:43 AM,16540,44.9915029,-93.30508811,-10386674.8967,5620183.8909,NEAR - NORTH,4/14/2018 9:55:08 AM,4/14/2018 8:00:32 PM,6379,-10386674.8967,5620183.8909
0018XX 37 AV NE,3753514,MP 2018 117220,02,4/14/2018 8:00:00 AM,4/14/2018 5:33:00 AM,05:33:00,THEFT,Other Theft,07,4/14/2018 8:08:39 AM,16682,45.03564138,-93.23268357,-10378614.8601,5627134.239,WAITE PARK,4/14/2018 1:10:52 PM,4/14/2018 8:00:32 PM,6380,-10378614.8601,5627134.239
0040XX 39 AV S,3753521,MP 2018 117225,03,4/14/2018 8:30:00 AM,4/13/2018 10:00:00 AM,10:00:00,TFMV,Theft From Motr Vehc,07,4/14/2018 8:28:05 AM,19916,44.92969483,-93.21659249,-10376823.6096,5610460.1582,HIAWATHA,4/14/2018 7:25:09 PM,4/14/2018 8:00:32 PM,6381,-10376823.6096,5610460.1582
0052XX Bloomington AV S,3753541,MP 2018 117234,03,4/14/2018 8:39:00 AM,4/14/2018 5:00:00 AM,05:00:00,AUTOTH,Motor Vehicle Theft,08,4/14/2018 8:37:45 AM,13361,44.90797396,-93.25244998,-10380815.2471,5607045.485,HALE,4/14/2018 7:12:40 PM,4/14/2018 8:00:32 PM,6382,-10380815.2471,5607045.485
0026XX Dupont AV N,3753549,MP 2018 117297,04,4/14/2018 10:45:00 AM,4/13/2018 10:00:00 PM,22:00:00,THEFT,Other Theft,07,4/14/2018 10:45:02 AM,10914,45.00684445,-93.29304617,-10385334.3941,5622599.0692,HAWTHORNE,4/14/2018 3:23:14 PM,4/14/2018 8:00:32 PM,6383,-10385334.3941,5622599.0692
0007XX WEST BROADWAY  ,3753562,MP 2018 998162,04,4/14/2018 1:51:37 PM,4/13/2018 7:00:00 PM,19:00:00,THEFT,Other Theft,07,4/14/2018 1:51:37 PM,17562,44.99913768,-93.28875577,-10384856.7885,5621385.7319,NEAR - NORTH,4/14/2018 1:51:40 PM,4/14/2018 8:00:32 PM,6384,-10384856.7885,5621385.7319
0043XX NICOLLET AV ,3753564,MP 2018 998161,05,4/14/2018 2:21:49 PM,4/12/2018 12:00:00 AM,00:00:00,THEFT,Other Theft,07,4/14/2018 2:21:49 PM,21359,44.92415856,-93.2779314,-10383651.8252,5609589.696,KING FIELD,4/14/2018 2:21:53 PM,4/14/2018 8:00:32 PM,6385,-10383651.8252,5609589.696
0004XX CHICAGO AV ,3753566,MP 2018 998160,01,4/14/2018 2:43:28 PM,4/14/2018 9:30:00 AM,09:30:00,THEFT,Other Theft,07,4/14/2018 2:43:28 PM,18604,44.97466322,-93.25938727,-10381587.5024,5617533.6098,DOWNTOWN EAST,4/14/2018 2:43:30 PM,4/14/2018 8:00:32 PM,6386,-10381587.5024,5617533.6098
0021XX Lake ST E,3753569,MP 2018 117409,03,4/14/2018 3:00:00 PM,4/14/2018 2:05:00 PM,14:05:00,AUTOTH,Motor Vehicle Theft,08,4/14/2018 3:27:52 PM,21927,44.94837153,-93.2413201,-10379576.2746,5613397.2984,CORCORAN,4/14/2018 7:12:11 PM,4/14/2018 8:00:32 PM,6387,-10379576.2746,5613397.2984
0018XX Plymouth AV N,3754640,MP 2018 123636,04,4/20/2018 4:40:00 AM,4/20/2018 4:05:00 AM,04:05:00,THEFT,Other Theft,07,4/20/2018 4:37:50 AM,15843,44.99150175,-93.30383247,-10386535.1195,5620183.7094,NEAR - NORTH,4/21/2018 4:42:34 AM,4/21/2018 8:00:34 PM,6388,-10386535.1195,5620183.7094
0030XX Oakland AV S,3754657,MP 2018 123720,03,4/20/2018 8:50:00 AM,4/20/2018 2:00:00 AM,02:00:00,AUTOTH,Motor Vehicle Theft,08,4/20/2018 8:50:05 AM,22198,44.94750962,-93.26647891,-10382376.9405,5613261.7327,CENTRAL,4/20/2018 11:05:04 PM,4/21/2018 8:00:34 PM,6389,-10382376.9405,5613261.7327
13 AV S / 24 ST E,3754704,MP 2018 123983,03,4/20/2018 1:00:00 PM,4/20/2018 3:00:00 AM,03:00:00,ROBPAG,Robbery Per Agg,04,4/20/2018 1:51:21 PM,,44.95912,-93.25619,-10381231.82,5615088.819,VENTURA VILLAGE,4/21/2018 3:05:48 PM,4/21/2018 8:00:34 PM,6390,-10381231.82,5615088.819
0016XX New Brighton BL ,3754734,MP 2018 124193,02,4/20/2018 6:00:00 PM,4/20/2018 4:40:00 PM,16:40:00,THEFT,Other Theft,07,4/20/2018 5:58:14 PM,21511,45.00363907,-93.22883412,-10378186.3417,5622094.4019,NORTHEAST PARK,4/20/2018 11:58:57 PM,4/21/2018 8:00:34 PM,6391,-10378186.3417,5622094.4019
0036XX 40 AV S,3754740,MP 2018 124312,03,4/20/2018 6:50:00 PM,4/20/2018 8:00:00 AM,08:00:00,BURGD,Burglary Of Dwelling,06,4/20/2018 6:49:28 PM,20892,44.93683904,-93.21531193,-10376681.0585,5611583.5609,HOWE,4/21/2018 3:12:10 AM,4/21/2018 8:00:34 PM,6392,-10376681.0585,5611583.5609
0006XX 8 ST SE,3754741,MP 2018 124200,02,4/20/2018 6:54:00 PM,4/20/2018 5:00:00 PM,17:00:00,THEFT,Other Theft,07,4/20/2018 6:53:25 PM,14839,44.98856409,-93.24306912,-10379770.9743,5619721.3151,MARCY HOLMES,4/20/2018 11:43:52 PM,4/21/2018 8:00:34 PM,6393,-10379770.9743,5619721.3151
0019XX Upton AV N,3754757,MP 2018 124448,04,4/20/2018 8:09:00 PM,4/20/2018 7:51:00 PM,19:51:00,DASLT2,2nd Deg Domes Aslt,05,4/20/2018 8:09:11 PM,19602,44.99972088,-93.3146137,-10387735.2811,5621477.5451,WILLARD - HAY,4/21/2018 8:09:40 AM,4/21/2018 8:00:34 PM,6394,-10387735.2811,5621477.5451
0030XX Hennepin AV S,3754764,MP 2018 124398,05,4/20/2018 8:40:00 PM,4/20/2018 7:13:00 PM,19:13:00,THEFT,Other Theft,07,4/20/2018 8:41:22 PM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,CARAG,4/20/2018 9:50:18 PM,4/21/2018 8:00:34 PM,6395,-10385918.3514,5613256.1615
0029XX 34 AV S,3754768,MP 2018 124351,03,4/20/2018 9:00:00 PM,4/19/2018 11:00:00 PM,23:00:00,BURGD,Burglary Of Dwelling,06,4/20/2018 8:56:43 PM,21590,44.94926509,-93.22292327,-10377528.3486,5613537.846,LONGFELLOW,4/21/2018 3:14:33 AM,4/21/2018 8:00:34 PM,6396,-10377528.3486,5613537.846
0037XX Aldrich AV N,3754769,MP 2018 124306,01,4/20/2018 9:08:00 AM,4/17/2018 12:00:00 AM,00:00:00,THEFT,Other Theft,07,4/20/2018 9:07:24 PM,10013,45.02303274,-93.2893173,-10384919.2985,5625148.2484,MCKINLEY,4/21/2018 3:30:20 AM,4/21/2018 8:00:34 PM,6397,-10384919.2985,5625148.2484
0007XX 22 ST W,3754774,MP 2018 124574,05,4/20/2018 9:25:00 PM,4/20/2018 4:00:00 PM,16:00:00,THEFT,Other Theft,07,4/20/2018 9:42:56 PM,16101,44.96091014,-93.28864516,-10384844.4759,5615369.6857,LOWRY HILL EAST,4/21/2018 3:14:18 AM,4/21/2018 8:00:34 PM,6398,-10384844.4759,5615369.6857
0010XX Washington AV SE,3754775,MP 2018 124474,02,4/20/2018 9:45:00 PM,4/20/2018 6:50:00 PM,18:50:00,THEFT,Other Theft,07,4/20/2018 9:44:07 PM,19567,44.97365396,-93.22315143,-10377553.7474,5617374.7946,PROSPECT PARK - EAST RIVER ROAD,4/20/2018 11:50:03 PM,4/21/2018 8:00:34 PM,6399,-10377553.7474,5617374.7946
0019XX Garfield ST NE,3754785,MP 2018 998077,02,4/20/2018 10:40:58 PM,4/20/2018 12:00:00 PM,12:00:00,THEFT,Other Theft,07,4/20/2018 10:40:58 PM,20341,45.00868199,-93.23331535,-10378685.1892,5622888.3912,WINDOM PARK,4/20/2018 10:41:06 PM,4/21/2018 8:00:34 PM,6400,-10378685.1892,5622888.3912
0012XX Lake ST W,3754793,MP 2018 124526,05,4/20/2018 11:35:00 PM,4/19/2018 5:00:00 PM,17:00:00,THEFT,Other Theft,07,4/20/2018 11:34:46 PM,17302,44.94836088,-93.29510762,-10385563.8739,5613395.6244,CARAG,4/21/2018 3:23:03 AM,4/21/2018 8:00:34 PM,6401,-10385563.8739,5613395.6244
0024XX Chicago AV S,3754808,MP 2018 124602,03,4/21/2018 12:45:00 AM,4/20/2018 9:20:00 PM,21:20:00,ROBPAG,Robbery Per Agg,04,4/21/2018 12:41:37 AM,18932,44.95822156,-93.26257942,-10381942.8507,5614946.7225,MIDTOWN PHILLIPS,4/21/2018 3:12:49 AM,4/21/2018 8:00:34 PM,6402,-10381942.8507,5614946.7225
0028XX Aldrich AV N,3754813,MP 2018 124779,04,4/21/2018 1:00:00 AM,4/20/2018 7:00:00 PM,19:00:00,AUTOTH,Motor Vehicle Theft,08,4/21/2018 12:59:31 AM,10579,45.00862118,-93.28925999,-10384912.9191,5622878.8166,HAWTHORNE,4/21/2018 4:44:41 AM,4/21/2018 8:00:34 PM,6403,-10384912.9191,5622878.8166
27 ST W / Pillsbury AV S,3754824,MP 2018 124760,05,4/21/2018 1:44:00 AM,4/20/2018 1:30:00 PM,13:30:00,AUTOTH,Motor Vehicle Theft,08,4/21/2018 1:43:30 AM,,44.95374,-93.28132,-10384028.65,5614241.714,WHITTIER,4/21/2018 3:20:09 AM,4/21/2018 8:00:34 PM,6404,-10384028.65,5614241.714
0018XX Portland AV S,3754826,MP 2018 124860,03,4/21/2018 1:52:00 AM,4/20/2018 11:00:00 PM,23:00:00,ASLT2,Asslt W/dngrs Weapon,05,4/21/2018 1:50:12 AM,22539,44.96452449,-93.26765521,-10382507.8855,5615938.3214,VENTURA VILLAGE,4/21/2018 5:04:00 AM,4/21/2018 8:00:34 PM,6405,-10382507.8855,5615938.3214
0028XX 26 AV S,3754829,MP 2018 124947,03,4/21/2018 2:45:00 AM,4/21/2018 2:06:00 AM,02:06:00,SHOPLF,Shoplifting,07,4/21/2018 2:44:53 AM,19096,44.95108135,-93.2347243,-10378842.0334,5613823.5304,LONGFELLOW,4/21/2018 3:15:04 AM,4/21/2018 8:00:34 PM,6406,-10378842.0334,5613823.5304
0018XX Riverside AV ,3754837,MP 2018 124936,01,4/21/2018 4:00:00 AM,4/21/2018 1:30:00 AM,01:30:00,THEFT,Other Theft,07,4/21/2018 4:01:21 AM,22618,44.96987437,-93.24645242,-10380147.6021,5616780.0688,CEDAR RIVERSIDE,4/21/2018 10:26:18 AM,4/21/2018 8:00:34 PM,6407,-10380147.6021,5616780.0688
0028XX 12 AV S,3754848,MP 2018 125042,03,4/21/2018 6:00:00 AM,4/21/2018 4:45:00 AM,04:45:00,ROBPAG,Robbery Per Agg,04,4/21/2018 5:37:42 AM,21918,44.95101864,-93.25756077,-10381384.178,5613813.6675,MIDTOWN PHILLIPS,4/21/2018 2:58:58 PM,4/21/2018 8:00:34 PM,6408,-10381384.178,5613813.6675
0027XX Lake ST E,3754878,MP 2018 125084,03,4/21/2018 8:50:00 AM,4/21/2018 8:13:00 AM,08:13:00,THEFT,Other Theft,07,4/21/2018 8:50:06 AM,19099,44.94837563,-93.23238466,-10378581.5855,5613397.944,LONGFELLOW,4/21/2018 3:03:35 PM,4/21/2018 8:00:34 PM,6409,-10378581.5855,5613397.944
0014XX Lake ST W,3754880,MP 2018 998076,05,4/21/2018 8:59:59 AM,4/21/2018 12:00:00 AM,00:00:00,THEFT,Other Theft,07,4/21/2018 8:59:59 AM,16980,44.94836481,-93.29764471,-10385846.3014,5613396.2413,LOWRY HILL EAST,4/21/2018 9:00:05 AM,4/21/2018 8:00:34 PM,6410,-10385846.3014,5613396.2413
0059XX Nicollet AV S,3754882,MP 2018 125065,05,4/21/2018 7:30:00 AM,4/21/2018 7:00:00 AM,07:00:00,SHOPLF,Shoplifting,07,4/21/2018 9:22:36 AM,13304,44.8949328,-93.2781055,-10383671.2063,5604995.9438,WINDOM,4/21/2018 3:12:03 PM,4/21/2018 8:00:34 PM,6411,-10383671.2063,5604995.9438
0021XX Lake ST E,3754883,MP 2018 125089,03,4/21/2018 9:30:00 AM,4/20/2018 8:15:00 AM,08:15:00,THEFT,Other Theft,07,4/21/2018 9:29:20 AM,21927,44.94837153,-93.2413201,-10379576.2746,5613397.2984,CORCORAN,4/21/2018 3:02:05 PM,4/21/2018 8:00:34 PM,6412,-10379576.2746,5613397.2984
0043XX 28 AV S,3754892,MP 2018 125142,03,4/21/2018 10:22:00 AM,4/20/2018 8:00:00 PM,20:00:00,BURGD,Burglary Of Dwelling,06,4/21/2018 10:19:14 AM,19675,44.92418902,-93.23214807,-10378555.2482,5609594.4837,ERICSSON,4/21/2018 2:58:05 PM,4/21/2018 8:00:34 PM,6413,-10378555.2482,5609594.4837
0035XX 16 AV S,3754899,MP 2018 125104,03,4/21/2018 10:35:00 AM,4/20/2018 11:00:00 PM,23:00:00,BURGD,Burglary Of Dwelling,06,4/21/2018 10:35:02 AM,19534,44.93863991,-93.25116069,-10380671.7236,5611866.7629,POWDERHORN PARK,4/21/2018 3:08:18 PM,4/21/2018 8:00:34 PM,6414,-10380671.7236,5611866.7629
0024XX Elliot AV S,3754916,MP 2018 125159,03,4/21/2018 11:07:00 AM,4/21/2018 6:00:00 AM,06:00:00,BURGD,Burglary Of Dwelling,06,4/21/2018 11:04:35 AM,16426,44.95822357,-93.2612999,-10381800.4159,5614947.0387,VENTURA VILLAGE,4/21/2018 3:04:12 PM,4/21/2018 8:00:34 PM,6415,-10381800.4159,5614947.0387
0032XX 29 ST E,3754924,MP 2018 998073,03,4/21/2018 1:01:26 PM,4/19/2018 4:35:00 PM,16:35:00,THEFT,Other Theft,07,4/21/2018 1:01:26 PM,18292,44.95017288,-93.22498402,-10377757.7501,5613680.6333,LONGFELLOW,4/21/2018 1:01:29 PM,4/21/2018 8:00:34 PM,6416,-10377757.7501,5613680.6333
0009XX PARK AV ,3754930,MP 2018 998071,01,4/21/2018 1:33:29 PM,3/21/2018 12:00:00 AM,00:00:00,TBLDG,Theft From Building,07,4/21/2018 1:33:29 PM,21659,44.97043737,-93.26475068,-10382184.5547,5616868.6557,ELLIOT PARK,4/21/2018 1:33:31 PM,4/21/2018 8:00:34 PM,6417,-10382184.5547,5616868.6557
0030XX Hennepin AV S,3754937,MP 2018 125354,05,4/21/2018 2:15:00 PM,4/21/2018 12:30:00 PM,12:30:00,THEFT,Other Theft,07,4/21/2018 2:15:43 PM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,CARAG,4/21/2018 3:10:23 PM,4/21/2018 8:00:34 PM,6418,-10385918.3514,5613256.1615
0014XX Stinson BL NE,3754942,MP 2018 125308,02,4/21/2018 2:31:00 PM,4/21/2018 12:30:00 PM,12:30:00,TFPER,Theft From Person,07,4/21/2018 2:30:27 PM,20160,45.00133802,-93.2270443,-10377987.0998,5621732.1327,MID - CITY INDUSTRIAL,4/21/2018 4:13:32 PM,4/21/2018 8:00:34 PM,6419,-10377987.0998,5621732.1327
0043XX 28 AV S,3754943,MP 2018 125357,03,4/21/2018 2:34:00 PM,4/20/2018 5:30:00 PM,17:30:00,BURGD,Burglary Of Dwelling,06,4/21/2018 2:33:57 PM,19675,44.92418902,-93.23214807,-10378555.2482,5609594.4837,ERICSSON,4/21/2018 2:59:36 PM,4/21/2018 8:00:34 PM,6420,-10378555.2482,5609594.4837
5 AV NE / Marshall ST NE,3754950,MP 2018 125407,02,4/21/2018 3:11:00 PM,4/21/2018 1:00:00 PM,13:00:00,TFMV,Theft From Motr Vehc,07,4/21/2018 3:00:18 PM,,44.99226,-93.26337,-10382030.54,5620302.467,ST. ANTHONY WEST,4/21/2018 4:11:15 PM,4/21/2018 8:00:34 PM,6421,-10382030.54,5620302.467
0030XX Hennepin AV S,3754952,MP 2018 125398,05,4/21/2018 3:15:00 PM,4/20/2018 11:45:00 AM,11:45:00,SHOPLF,Shoplifting,07,4/21/2018 3:13:34 PM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,ECCO,4/21/2018 4:25:53 PM,4/21/2018 8:00:34 PM,6422,-10385918.3514,5613256.1615
0030XX Hennepin AV S,3754957,MP 2018 125393,05,4/21/2018 3:15:00 PM,4/18/2018 6:00:00 PM,18:00:00,SHOPLF,Shoplifting,07,4/21/2018 3:47:31 PM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,ECCO,4/21/2018 4:24:57 PM,4/21/2018 8:00:34 PM,6423,-10385918.3514,5613256.1615
0030XX Hennepin AV S,3754958,MP 2018 125369,05,4/21/2018 4:16:00 PM,4/21/2018 2:12:00 PM,14:12:00,THEFT,Other Theft,07,4/21/2018 4:08:02 PM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,ECCO,4/21/2018 4:24:22 PM,4/21/2018 8:00:34 PM,6424,-10385918.3514,5613256.1615
0004XX HENNEPIN AV ,3754960,MP 2018 998067,01,4/21/2018 4:29:36 PM,4/21/2018 12:20:00 AM,00:20:00,THEFT,Other Theft,07,4/21/2018 4:29:36 PM,16700,44.9800647,-93.27188308,-10382978.5303,5618383.6275,DOWNTOWN WEST,4/21/2018 4:29:38 PM,4/21/2018 8:00:34 PM,6425,-10382978.5303,5618383.6275
0030XX Pleasant AV S,3751165,MP 2018 105761,05,4/4/2018 11:55:00 PM,4/2/2018 7:00:00 PM,19:00:00,AUTOTH,Motor Vehicle Theft,08,4/4/2018 12:00:29 AM,11376,44.94747481,-93.28302135,-10384218.4365,5613256.2575,LYNDALE,4/7/2018 8:51:00 AM,4/7/2018 8:00:33 PM,6426,-10384218.4365,5613256.2575
0035XX Fremont AV N,3751659,MP 2018 107361,04,4/5/2018 12:55:00 PM,4/5/2018 12:00:00 PM,12:00:00,ROBPER,Robbery Of Person,04,4/5/2018 2:11:23 PM,10414,45.01946107,-93.29559254,-10385617.8543,5624585.7543,FOLWELL,4/7/2018 2:48:46 PM,4/7/2018 8:00:33 PM,6427,-10385617.8543,5624585.7543
0023XX 16 AV S,3751881,MP 2018 108383,03,4/6/2018 12:06:00 PM,4/5/2018 11:30:00 PM,23:30:00,BURGD,Burglary Of Dwelling,06,4/6/2018 12:03:52 PM,21466,44.96003306,-93.25111591,-10380666.7386,5615231.703,VENTURA VILLAGE,4/7/2018 3:35:09 PM,4/7/2018 8:00:33 PM,6428,-10380666.7386,5615231.703
00001X Lake ST W,3751916,MP 2018 108589,05,4/6/2018 1:13:00 PM,4/6/2018 1:13:00 PM,13:13:00,SHOPLF,Shoplifting,07,4/6/2018 2:28:36 PM,21928,44.94834704,-93.27880784,-10383749.3904,5613393.4476,WHITTIER,4/7/2018 9:04:30 AM,4/7/2018 8:00:33 PM,6429,-10383749.3904,5613393.4476
0044XX Penn AV N,3751917,MP 2018 108624,04,4/6/2018 2:35:00 PM,4/6/2018 1:40:00 PM,13:40:00,BURGD,Burglary Of Dwelling,06,4/6/2018 2:34:53 PM,18549,45.03607398,-93.30912678,-10387124.4799,5627202.3846,VICTORY,4/7/2018 2:44:05 PM,4/7/2018 8:00:33 PM,6430,-10387124.4799,5627202.3846
Glenwood AV  / Lyndale AV N,3751920,MP 2018 108577,01,4/6/2018 2:50:00 PM,4/6/2018 12:55:00 PM,12:55:00,THEFT,Other Theft,07,4/6/2018 2:46:58 PM,,44.97944,-93.28801,-10384773.94,5618286.04,HARRISON,4/6/2018 9:26:50 PM,4/7/2018 8:00:33 PM,6431,-10384773.94,5618286.04
0020XX Portland AV S,3751932,MP 2018 108691,03,4/6/2018 3:23:00 PM,4/6/2018 1:15:00 PM,13:15:00,THEFT,Other Theft,07,4/6/2018 3:23:15 PM,17497,44.9617931,-93.26765969,-10382508.3841,5615508.5958,VENTURA VILLAGE,4/6/2018 9:09:19 PM,4/7/2018 8:00:33 PM,6432,-10382508.3841,5615508.5958
0049XX 28 AV S,3751961,MP 2018 108799,03,4/6/2018 6:07:00 PM,4/6/2018 4:40:00 PM,16:40:00,THEFT,Other Theft,07,4/6/2018 6:06:13 PM,13231,44.91349419,-93.23221239,-10378562.4084,5607913.1825,KEEWAYDIN,4/7/2018 3:37:48 PM,4/7/2018 8:00:33 PM,6433,-10378562.4084,5607913.1825
0023XX Washington AV N,3751962,MP 2018 108806,04,4/6/2018 6:13:00 PM,4/6/2018 2:30:00 PM,14:30:00,THEFT,Other Theft,07,4/6/2018 6:10:23 PM,13724,45.00312408,-93.28181132,-10384083.7363,5622013.3226,HAWTHORNE,4/7/2018 12:07:08 AM,4/7/2018 8:00:33 PM,6434,-10384083.7363,5622013.3226
0009XX 24 ST E,3751963,MP 2018 108877,03,4/6/2018 6:24:00 PM,4/6/2018 5:45:00 PM,17:45:00,SHOPLF,Shoplifting,07,4/6/2018 6:23:28 PM,16434,44.95912104,-93.26055709,-10381717.7267,5615088.2245,VENTURA VILLAGE,4/7/2018 5:26:16 AM,4/7/2018 8:00:33 PM,6435,-10381717.7267,5615088.2245
0003XX Cedar AV S,3751964,MP 2018 108859,01,4/6/2018 6:33:00 PM,4/6/2018 5:30:00 PM,17:30:00,THEFT,Other Theft,07,4/6/2018 6:33:04 PM,20344,44.97076328,-93.24725145,-10380236.5498,5616919.9372,CEDAR RIVERSIDE,4/6/2018 10:00:00 PM,4/7/2018 8:00:33 PM,6436,-10380236.5498,5616919.9372
0013XX Industrial BL ,3751965,MP 2018 108878,02,4/6/2018 6:41:00 PM,4/6/2018 4:50:00 PM,16:50:00,THEFT,Other Theft,07,4/6/2018 6:40:28 PM,25816,45.00119992,-93.21146038,-10376252.3056,5621710.3911,MID - CITY INDUSTRIAL,4/6/2018 9:59:38 PM,4/7/2018 8:00:33 PM,6437,-10376252.3056,5621710.3911
0010XX 11 AV SE,3751966,MP 2018 108911,02,4/6/2018 6:55:00 PM,4/6/2018 6:21:00 PM,18:21:00,AUTOTH,Motor Vehicle Theft,08,4/6/2018 6:54:54 PM,15145,44.99079207,-93.23587301,-10378969.9072,5620072.0032,COMO,4/6/2018 10:23:07 PM,4/7/2018 8:00:33 PM,6438,-10378969.9072,5620072.0032
0055XX 30 AV S,3751968,MP 2018 108851,03,4/6/2018 7:00:00 PM,4/6/2018 5:20:00 PM,17:20:00,AUTOTH,Motor Vehicle Theft,08,4/6/2018 7:10:47 PM,13741,44.90262686,-93.22978714,-10378292.4311,5606205.0826,WENONAH,4/7/2018 3:33:26 PM,4/7/2018 8:00:33 PM,6439,-10378292.4311,5606205.0826
0024XX 11 AV S,3751975,MP 2018 108929,03,4/6/2018 7:55:00 PM,4/4/2018 12:00:00 PM,12:00:00,DASTR,Domestic Assault/Strangulation,05,4/6/2018 7:53:55 PM,16697,44.95823095,-93.25876543,-10381518.2796,5614948.1988,MIDTOWN PHILLIPS,4/6/2018 9:08:16 PM,4/7/2018 8:00:33 PM,6440,-10381518.2796,5614948.1988
0019XX Park AV S,3751981,MP 2018 109045,03,4/6/2018 8:23:00 PM,1/1/2018 3:00:00 PM,15:00:00,AUTOTH,Motor Vehicle Theft,08,4/6/2018 8:23:15 PM,20569,44.96332371,-93.26510627,-10382224.1385,5615749.4013,VENTURA VILLAGE,4/7/2018 3:33:07 PM,4/7/2018 8:00:33 PM,6441,-10382224.1385,5615749.4013
0026XX Lyndale AV S,3751982,MP 2018 109016,05,4/6/2018 8:40:00 PM,4/6/2018 7:40:00 PM,19:40:00,THEFT,Other Theft,07,4/6/2018 8:35:59 PM,16678,44.95463813,-93.28804768,-10384777.9651,5614383.0134,LOWRY HILL EAST,4/6/2018 10:37:40 PM,4/7/2018 8:00:33 PM,6442,-10384777.9651,5614383.0134
0047XX 38 AV S,3751986,MP 2018 109020,03,4/6/2018 8:51:00 PM,4/2/2018 10:30:00 PM,22:30:00,BURGD,Burglary Of Dwelling,06,4/6/2018 8:49:15 PM,19709,44.9173253,-93.21780348,-10376958.4168,5608515.424,ERICSSON,4/7/2018 3:39:11 PM,4/7/2018 8:00:33 PM,6443,-10376958.4168,5608515.424
0033XX Emerson AV N,3751987,MP 2018 109006,04,4/6/2018 8:15:00 PM,4/6/2018 7:39:00 PM,19:39:00,DASTR,Domestic Assault/Strangulation,05,4/6/2018 8:52:16 PM,19818,45.01583896,-93.29433053,-10385477.369,5624015.3514,FOLWELL,4/6/2018 9:17:45 PM,4/7/2018 8:00:33 PM,6444,-10385477.369,5624015.3514
0032XX 40 AV S,3751995,MP 2018 109061,03,4/6/2018 9:30:00 PM,4/6/2018 2:00:00 PM,14:00:00,THEFT,Other Theft,07,4/6/2018 9:33:53 PM,11209,44.94417448,-93.21528728,-10376678.3139,5612737.1779,COOPER,4/6/2018 11:53:33 PM,4/7/2018 8:00:33 PM,6445,-10376678.3139,5612737.1779
0055XX Lyndale AV S,3752031,MP 2018 109270,05,4/5/2018 11:17:00 PM,4/5/2018 9:00:00 PM,21:00:00,THEFT,Other Theft,07,4/6/2018 11:58:53 PM,14676,44.90236583,-93.28831059,-10384807.2321,5606164.0577,WINDOM,4/7/2018 3:54:31 AM,4/7/2018 8:00:33 PM,6446,-10384807.2321,5606164.0577
0047XX 5 AV S,3752032,MP 2018 109070,03,4/7/2018 12:00:00 AM,4/6/2018 8:00:00 PM,20:00:00,DASTR,Domestic Assault/Strangulation,05,4/6/2018 11:59:31 PM,21825,44.9170031,-93.26901183,-10382658.904,5608464.7721,FIELD,4/7/2018 7:53:00 AM,4/7/2018 8:00:33 PM,6447,-10382658.904,5608464.7721
0026XX Pleasant AV S,3752042,MP 2018 109219,05,4/7/2018 12:49:00 AM,4/6/2018 7:30:00 AM,07:30:00,BURGD,Burglary Of Dwelling,06,4/7/2018 12:48:07 AM,16790,44.95463884,-93.28296447,-10384212.1047,5614383.1241,WHITTIER,4/7/2018 3:54:09 AM,4/7/2018 8:00:33 PM,6448,-10384212.1047,5614383.1241
0030XX Hennepin AV S,3752050,MP 2018 109121,05,4/7/2018 1:41:00 AM,4/6/2018 9:04:00 PM,21:04:00,THEFT,Other Theft,07,4/7/2018 1:39:43 AM,11281,44.9474742,-93.29829195,-10385918.3514,5613256.1615,ECCO,4/7/2018 4:03:02 AM,4/7/2018 8:00:33 PM,6449,-10385918.3514,5613256.1615
0015XX Washington AV S,3752054,MP 2018 998263,01,4/7/2018 2:02:13 AM,4/6/2018 11:00:00 PM,23:00:00,THEFT,Other Theft,07,4/7/2018 2:02:13 AM,25439,44.97308385,-93.24771902,-10380288.5986,5617285.0834,CEDAR RIVERSIDE,4/7/2018 2:02:21 AM,4/7/2018 8:00:33 PM,6450,-10380288.5986,5617285.0834
0045XX James AV N,3752057,MP 2018 109420,04,4/7/2018 2:23:00 AM,4/7/2018 1:40:00 AM,01:40:00,DASTR,Domestic Assault/Strangulation,05,4/7/2018 2:22:37 AM,17392,45.03750743,-93.30159691,-10386286.2582,5627428.197,WEBBER - CAMDEN,4/7/2018 4:40:14 AM,4/7/2018 8:00:33 PM,6451,-10386286.2582,5627428.197
0044XX Clinton AV S,3752058,MP 2018 109446,03,4/7/2018 4:00:00 AM,4/7/2018 1:43:00 AM,01:43:00,DASLT2,2nd Deg Domes Aslt,05,4/7/2018 3:47:43 AM,14328,44.92240007,-93.27149946,-10382935.8253,5609313.2263,REGINA,4/7/2018 5:08:10 AM,4/7/2018 8:00:33 PM,6452,-10382935.8253,5609313.2263
